2024-02-17 12:40,60.01419448852539,6712
2024-02-17 12:41,120.07684373855591,12698
2024-02-17 12:42,180.13988494873047,16794
2024-02-17 12:43,240.15839958190918,20069
2024-02-17 12:44,300.21488761901855,22872
2024-02-17 12:45,360.25714111328125,25353
2024-02-17 12:46,420.2703700065613,27601
2024-02-17 12:47,480.31032848358154,29637
2024-02-17 12:48,540.3154881000519,31597
2024-02-17 12:49,600.3793334960938,33365
2024-02-17 12:50,660.3952815532684,35104
2024-02-17 12:51,720.4024608135223,36727
2024-02-17 12:52,780.4464118480682,38257
2024-02-17 12:53,840.5060002803802,39726
2024-02-17 12:54,900.5478649139404,41167
2024-02-17 12:55,960.6033263206482,42552
2024-02-17 12:56,1020.6343879699707,43856
2024-02-17 12:57,1080.6840357780457,45129
2024-02-17 12:58,1140.7402827739716,46344
2024-02-17 12:59,1200.8063204288483,47565
2024-02-17 13:00,1260.8589975833893,48735
2024-02-17 13:01,1320.90984416008,49915
2024-02-17 13:02,1380.9407455921173,51013
2024-02-17 13:03,1440.9999463558197,52118
2024-02-17 13:04,1501.016446352005,53185
2024-02-17 13:05,1561.072622537613,54249
2024-02-17 13:06,1621.1265892982483,55298
2024-02-17 13:07,1681.1848013401031,56302
2024-02-17 13:08,1741.2216339111328,57296
2024-02-17 13:09,1801.28484749794,58258
2024-02-17 13:10,1861.3467252254486,59221
2024-02-17 13:11,1921.3976426124573,60178
2024-02-17 13:12,1981.461493730545,61092
2024-02-17 13:13,2041.4740271568298,62008
2024-02-17 13:14,2101.538807153702,62926
2024-02-17 13:15,2161.6062762737274,63824
2024-02-17 13:16,2221.6468963623047,64724
2024-02-17 13:17,2281.695872068405,65576
2024-02-17 13:18,2341.742847919464,66438
2024-02-17 13:19,2401.7791633605957,67287
2024-02-17 13:20,2461.786229133606,68118
2024-02-17 13:21,2521.8451714515686,68955
2024-02-17 13:22,2581.909588575363,69778
2024-02-17 13:23,2641.979914188385,70588
2024-02-17 13:24,2702.003061771393,71388
2024-02-17 13:25,2762.027733564377,72167
2024-02-17 13:26,2822.0828506946564,72949
2024-02-17 13:27,2882.113026380539,73711
2024-02-17 13:28,2942.1776769161224,74494
2024-02-17 13:29,3002.2030613422394,75265
2024-02-17 13:30,3062.251191854477,76039
2024-02-17 13:31,3122.296553134918,76791
2024-02-17 13:32,3182.3515639305115,77548
2024-02-17 13:33,3242.4124162197113,78265
2024-02-17 13:34,3302.4600324630737,78985
2024-02-17 13:35,3362.519009590149,79687
2024-02-17 13:36,3422.582641363144,80417
2024-02-17 13:37,3482.641674757004,81108
2024-02-17 13:38,3542.6860423088074,81807
2024-02-17 13:39,3602.7463281154633,82527
2024-02-17 13:40,3662.801325559616,83204
2024-02-17 13:41,3722.8507058620453,83883
2024-02-17 13:42,3782.8967752456665,84555
2024-02-17 13:43,3842.933317422867,85236
2024-02-17 13:44,3902.9779295921326,85915
2024-02-17 13:45,3963.034275531769,86574
2024-02-17 13:46,4023.074901342392,87236
2024-02-17 13:47,4083.1254365444183,87889
2024-02-17 13:48,4143.185093641281,88527
2024-02-17 13:49,4203.234651327133,89169
2024-02-17 13:50,4263.281237602234,89801
2024-02-17 13:51,4323.3288769721985,90429
2024-02-17 13:52,4383.37132024765,91053
2024-02-17 13:53,4443.426676273346,91551
2024-02-17 13:54,4503.453602313995,91551
